pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
2101,neutral,the photojournalist by the artisans addressed the penciller .,the penciller addressed the photojournalist .,photojournalist addressed penciller not know penciller addressed photojournalist,,,,,,,,,,,,,,
2102,neutral,the artist next to the professor brought the tourist .,the tourist brought the artist .,artist brought tourist not know tourist brought artist,,,,,,,,,,,,,,
2103,neutral,the designer next to the artists addressed the architect .,the architect addressed the designer .,designer addressed architect not know architect addressed designer,,,,,,,,,,,,,,
2104,neutral,the artists by the pencillers found the judges .,the judges found the artists .,artists found judges not know judges found artists,,,,,,,,,,,,,,
2105,neutral,the photojournalists by the colorists deceived the technicians .,the technicians deceived the photojournalists .,photojournalists deceived technicians not know technicians deceived photojournalists,,,,,,,,,,,,,,
2106,neutral,the lyricists next to the artisan contacted the engineer .,the engineer contacted the lyricists .,lyricists contacted engineer not know engineer contacted lyricists,,,,,,,,,,,,,,
2107,neutral,the architect next to the judges disturbed the photojournalists .,the photojournalists disturbed the architect .,architect disturbed photojournalists not know photojournalists disturbed architect,,,,,,,,,,,,,,
2108,neutral,the writer next to the nurses disturbed the artists .,the artists disturbed the writer .,writer disturbed artists not know artists disturbed writer,,,,,,,,,,,,,,
2109,neutral,the technologist next to the artisans needed the tourists .,the tourists needed the technologist .,technologist needed tourists not know tourists needed technologist,,,,,,,,,,,,,,
2110,neutral,the colorists by the technologist supported the nurse .,the nurse supported the colorists .,colorists supported nurse not know nurse supported colorists,,,,,,,,,,,,,,
2111,neutral,the photojournalists next to the professors thanked the technician .,the technician thanked the photojournalists .,photojournalists thanked technician not know technician thanked photojournalists,,,,,,,,,,,,,,
2240,neutral,the artisan next to the designer addressed the musician .,the musician addressed the designer .,artisan addressed musician designer artisan not know musician addressed designer,,,,,,,,,,,,,,
2241,neutral,the engineers next to the tourists deceived the lawyer .,the lawyer deceived the tourists .,engineers deceived lawyer tourists engineers not know lawyer deceived tourists,,,,,,,,,,,,,,
2242,neutral,the professor next to the psychiatrists disturbed the artist .,the artist disturbed the psychiatrists .,professor disturbed artist psychiatrists professor not know artist disturbed psychiatrists,,,,,,,,,,,,,,
2243,neutral,the colorists next to the tourist addressed the architects .,the architects addressed the tourist .,colorists addressed architects tourist colorists not know architects addressed tourist,,,,,,,,,,,,,,
2244,neutral,the judge by the doctor mentioned the chaplain .,the chaplain mentioned the doctor .,judge mentioned chaplain doctor judge not know chaplain mentioned doctor,,,,,,,,,,,,,,
2245,neutral,the workers next to the tourists mentioned the chaplain .,the chaplain mentioned the tourists .,workers mentioned chaplain tourists workers not know chaplain mentioned tourists,,,,,,,,,,,,,,
2246,neutral,the writers by the potters found the director .,the director found the potters .,writers found director potters writers not know director found potters,,,,,,,,,,,,,,
2247,neutral,the technologist by the artists deceived the professors .,the professors deceived the artists .,technologist deceived professors artists technologist not know professors deceived artists,,,,,,,,,,,,,,
2248,neutral,the colorists next to the singer contacted the photojournalist .,the photojournalist contacted the singer .,colorists contacted photojournalist singer colorists not know photojournalist contacted singer,,,,,,,,,,,,,,
2249,neutral,the musician next to the pencillers supported the professor .,the professor supported the pencillers .,musician supported professor pencillers musician not know professor supported pencillers,,,,,,,,,,,,,,
2250,neutral,the tourist by the writers supported the psychiatrist .,the psychiatrist supported the writers .,tourist supported psychiatrist writers tourist not know psychiatrist supported writers,,,,,,,,,,,,,,
2251,neutral,the judge next to the director needed the architect .,the architect needed the director .,judge needed architect director judge not know architect needed director,,,,,,,,,,,,,,
2252,neutral,the directors next to the doctors disturbed the chaplain .,the chaplain disturbed the doctors .,directors disturbed chaplain doctors directors not know chaplain disturbed doctors,,,,,,,,,,,,,,
2253,neutral,the workers next to the pencillers contacted the doctor .,the doctor contacted the pencillers .,workers contacted doctor pencillers workers not know doctor contacted pencillers,,,,,,,,,,,,,,
2254,neutral,the artisans by the musicians supported the lyricist .,the lyricist supported the musicians .,artisans supported lyricist musicians artisans not know lyricist supported musicians,,,,,,,,,,,,,,
2255,neutral,the workers by the judges supported the professor .,the professor supported the judges .,workers supported professor judges workers not know professor supported judges,,,,,,,,,,,,,,
2256,neutral,the musician next to the architect found the artisans .,the artisans found the architect .,musician found artisans architect musician not know artisans found architect,,,,,,,,,,,,,,
2257,neutral,the photojournalists next to the sculptor disturbed the lyricists .,the lyricists disturbed the sculptor .,photojournalists disturbed lyricists sculptor photojournalists not know lyricists disturbed sculptor,,,,,,,,,,,,,,
2258,neutral,the architects by the designers needed the photojournalists .,the photojournalists needed the designers .,architects needed photojournalists designers architects not know photojournalists needed designers,,,,,,,,,,,,,,
2259,neutral,the designer next to the lawyers supported the artists .,the artists supported the lawyers .,designer supported artists lawyers designer not know artists supported lawyers,,,,,,,,,,,,,,
2260,neutral,the directors next to the colorists found the engineers .,the engineers found the colorists .,directors found engineers colorists directors not know engineers found colorists,,,,,,,,,,,,,,
2261,neutral,the lawyers next to the pencillers found the colorists .,the colorists found the pencillers .,lawyers found colorists pencillers lawyers not know colorists found pencillers,,,,,,,,,,,,,,
2262,neutral,the lyricists by the singers found the architect .,the architect found the singers .,lyricists found architect singers lyricists not know architect found singers,,,,,,,,,,,,,,
2263,neutral,the professors next to the technologists thanked the architect .,the architect thanked the technologists .,professors thanked architect technologists professors not know architect thanked technologists,,,,,,,,,,,,,,
2264,neutral,the artisan next to the nurses addressed the colorists .,the colorists addressed the nurses .,artisan addressed colorists nurses artisan not know colorists addressed nurses,,,,,,,,,,,,,,
2265,neutral,the designer next to the musicians contacted the writers .,the writers contacted the musicians .,designer contacted writers musicians designer not know writers contacted musicians,,,,,,,,,,,,,,
2266,neutral,the technologist next to the designers brought the musician .,the musician brought the designers .,technologist brought musician designers technologist not know musician brought designers,,,,,,,,,,,,,,
2267,neutral,the sculptors by the tourist thanked the actor .,the actor thanked the tourist .,sculptors thanked actor tourist sculptors not know actor thanked tourist,,,,,,,,,,,,,,
2268,neutral,the technician next to the designer brought the singer .,the singer brought the designer .,technician brought singer designer technician not know singer brought designer,,,,,,,,,,,,,,
2269,neutral,the colorist next to the sculptors needed the designer .,the designer needed the sculptors .,colorist needed designer sculptors colorist not know designer needed sculptors,,,,,,,,,,,,,,
2270,neutral,the photojournalists by the psychiatrists addressed the judges .,the judges addressed the psychiatrists .,photojournalists addressed judges psychiatrists photojournalists not know judges addressed psychiatrists,,,,,,,,,,,,,,
2271,neutral,the professor by the designers advised the doctor .,the doctor advised the designers .,professor advised doctor designers professor not know doctor advised designers,,,,,,,,,,,,,,
2560,neutral,the technologists brought the artist next to the nurse .,the artist brought the nurse .,technologists brought artist artist nurse not know artist brought nurse,,,,,,,,,,,,,,
2561,neutral,the sculptor contacted the engineers next to the architects .,the engineers contacted the architects .,sculptor contacted engineers engineers architects not know engineers contacted architects,,,,,,,,,,,,,,
2562,neutral,the nurses disturbed the actors by the designer .,the actors disturbed the designer .,nurses disturbed actors actors designer not know actors disturbed designer,,,,,,,,,,,,,,
2563,neutral,the musician contacted the doctors next to the sculptor .,the doctors contacted the sculptor .,musician contacted doctors doctors sculptor not know doctors contacted sculptor,,,,,,,,,,,,,,
2564,neutral,the technologists contacted the professors next to the directors .,the professors contacted the directors .,technologists contacted professors professors directors not know professors contacted directors,,,,,,,,,,,,,,
2565,neutral,the artists deceived the actors next to the tourist .,the actors deceived the tourist .,artists deceived actors actors tourist not know actors deceived tourist,,,,,,,,,,,,,,
2566,neutral,the architect found the sculptor by the actor .,the sculptor found the actor .,architect found sculptor sculptor actor not know sculptor found actor,,,,,,,,,,,,,,
2567,neutral,the singers deceived the lawyers by the sculptor .,the lawyers deceived the sculptor .,singers deceived lawyers lawyers sculptor not know lawyers deceived sculptor,,,,,,,,,,,,,,
2568,neutral,the artisan mentioned the engineer next to the technologists .,the engineer mentioned the technologists .,artisan mentioned engineer engineer technologists not know engineer mentioned technologists,,,,,,,,,,,,,,
2569,neutral,the singer needed the tourists by the designers .,the tourists needed the designers .,singer needed tourists tourists designers not know tourists needed designers,,,,,,,,,,,,,,
2570,neutral,the sculptor thanked the pencillers next to the technician .,the pencillers thanked the technician .,sculptor thanked pencillers pencillers technician not know pencillers thanked technician,,,,,,,,,,,,,,
2571,neutral,the directors thanked the doctors by the writers .,the doctors thanked the writers .,directors thanked doctors doctors writers not know doctors thanked writers,,,,,,,,,,,,,,
2572,neutral,the psychiatrists contacted the photojournalists by the actor .,the photojournalists contacted the actor .,psychiatrists contacted photojournalists photojournalists actor not know photojournalists contacted actor,,,,,,,,,,,,,,
2573,neutral,the lyricist thanked the tourists by the singers .,the tourists thanked the singers .,lyricist thanked tourists tourists singers not know tourists thanked singers,,,,,,,,,,,,,,
2574,neutral,the musicians addressed the chaplains by the photojournalist .,the chaplains addressed the photojournalist .,musicians addressed chaplains chaplains photojournalist not know chaplains addressed photojournalist,,,,,,,,,,,,,,
2575,neutral,the psychiatrists found the director next to the lyricist .,the director found the lyricist .,psychiatrists found director director lyricist not know director found lyricist,,,,,,,,,,,,,,
2576,neutral,the judges addressed the psychiatrists by the sculptors .,the psychiatrists addressed the sculptors .,judges addressed psychiatrists psychiatrists sculptors not know psychiatrists addressed sculptors,,,,,,,,,,,,,,
2577,neutral,the judge mentioned the artist by the chaplains .,the artist mentioned the chaplains .,judge mentioned artist artist chaplains not know artist mentioned chaplains,,,,,,,,,,,,,,
2578,neutral,the colorists deceived the engineers by the chaplains .,the engineers deceived the chaplains .,colorists deceived engineers engineers chaplains not know engineers deceived chaplains,,,,,,,,,,,,,,
2579,neutral,the lawyer advised the musician by the singers .,the musician advised the singers .,lawyer advised musician musician singers not know musician advised singers,,,,,,,,,,,,,,
2580,neutral,the professor addressed the pencillers by the judges .,the pencillers addressed the judges .,professor addressed pencillers pencillers judges not know pencillers addressed judges,,,,,,,,,,,,,,
2581,neutral,the technologists deceived the lyricist by the judges .,the lyricist deceived the judges .,technologists deceived lyricist lyricist judges not know lyricist deceived judges,,,,,,,,,,,,,,
2582,neutral,the artists contacted the colorist by the photojournalists .,the colorist contacted the photojournalists .,artists contacted colorist colorist photojournalists not know colorist contacted photojournalists,,,,,,,,,,,,,,
2583,neutral,the psychiatrists supported the designer next to the nurse .,the designer supported the nurse .,psychiatrists supported designer designer nurse not know designer supported nurse,,,,,,,,,,,,,,
2584,neutral,the technologist deceived the writer by the psychiatrists .,the writer deceived the psychiatrists .,technologist deceived writer writer psychiatrists not know writer deceived psychiatrists,,,,,,,,,,,,,,
2585,neutral,the technologists mentioned the colorist next to the actor .,the colorist mentioned the actor .,technologists mentioned colorist colorist actor not know colorist mentioned actor,,,,,,,,,,,,,,
2586,neutral,the psychiatrists needed the singers by the engineers .,the singers needed the engineers .,psychiatrists needed singers singers engineers not know singers needed engineers,,,,,,,,,,,,,,
2587,neutral,the engineers advised the pencillers next to the sculptor .,the pencillers advised the sculptor .,engineers advised pencillers pencillers sculptor not know pencillers advised sculptor,,,,,,,,,,,,,,
2588,neutral,the director contacted the sculptor by the technicians .,the sculptor contacted the technicians .,director contacted sculptor sculptor technicians not know sculptor contacted technicians,,,,,,,,,,,,,,
2589,neutral,the musician needed the photojournalists by the lyricist .,the photojournalists needed the lyricist .,musician needed photojournalists photojournalists lyricist not know photojournalists needed lyricist,,,,,,,,,,,,,,
2590,neutral,the workers deceived the technologists by the penciller .,the technologists deceived the penciller .,workers deceived technologists technologists penciller not know technologists deceived penciller,,,,,,,,,,,,,,
2591,neutral,the designer deceived the directors next to the lawyers .,the directors deceived the lawyers .,designer deceived directors directors lawyers not know directors deceived lawyers,,,,,,,,,,,,,,
2720,neutral,the lawyers needed the photojournalists next to the writers .,the writers needed the lawyers .,lawyers needed photojournalists photojournalists writers not know writers needed lawyers,,,,,,,,,,,,,,
2721,neutral,the engineers supported the technologists by the singer .,the singer supported the engineers .,engineers supported technologists technologists singer not know singer supported engineers,,,,,,,,,,,,,,
2722,neutral,the psychiatrists disturbed the sculptors next to the designers .,the designers disturbed the psychiatrists .,psychiatrists disturbed sculptors sculptors designers not know designers disturbed psychiatrists,,,,,,,,,,,,,,
2723,neutral,the colorist deceived the architect next to the nurses .,the nurses deceived the colorist .,colorist deceived architect architect nurses not know nurses deceived colorist,,,,,,,,,,,,,,
2724,neutral,the lyricists brought the potters next to the chaplains .,the chaplains brought the lyricists .,lyricists brought potters potters chaplains not know chaplains brought lyricists,,,,,,,,,,,,,,
2725,neutral,the sculptors brought the psychiatrists next to the workers .,the workers brought the sculptors .,sculptors brought psychiatrists psychiatrists workers not know workers brought sculptors,,,,,,,,,,,,,,
2726,neutral,the technologist thanked the artist next to the doctor .,the doctor thanked the technologist .,technologist thanked artist artist doctor not know doctor thanked technologist,,,,,,,,,,,,,,
2727,neutral,the artist supported the nurses by the lawyers .,the lawyers supported the artist .,artist supported nurses nurses lawyers not know lawyers supported artist,,,,,,,,,,,,,,
2728,neutral,the director thanked the nurses by the artisans .,the artisans thanked the director .,director thanked nurses nurses artisans not know artisans thanked director,,,,,,,,,,,,,,
2729,neutral,the technician advised the worker by the photojournalist .,the photojournalist advised the technician .,technician advised worker worker photojournalist not know photojournalist advised technician,,,,,,,,,,,,,,
2730,neutral,the psychiatrist disturbed the workers next to the directors .,the directors disturbed the psychiatrist .,psychiatrist disturbed workers workers directors not know directors disturbed psychiatrist,,,,,,,,,,,,,,
2731,neutral,the lawyers deceived the colorists by the artist .,the artist deceived the lawyers .,lawyers deceived colorists colorists artist not know artist deceived lawyers,,,,,,,,,,,,,,
2732,neutral,the colorist supported the architects by the actors .,the actors supported the colorist .,colorist supported architects architects actors not know actors supported colorist,,,,,,,,,,,,,,
2733,neutral,the musicians thanked the designer by the technologist .,the technologist thanked the musicians .,musicians thanked designer designer technologist not know technologist thanked musicians,,,,,,,,,,,,,,
2734,neutral,the engineer disturbed the lawyer by the artisan .,the artisan disturbed the engineer .,engineer disturbed lawyer lawyer artisan not know artisan disturbed engineer,,,,,,,,,,,,,,
2735,neutral,the psychiatrists deceived the tourist by the architects .,the architects deceived the psychiatrists .,psychiatrists deceived tourist tourist architects not know architects deceived psychiatrists,,,,,,,,,,,,,,
2736,neutral,the musician found the lyricist next to the designer .,the designer found the musician .,musician found lyricist lyricist designer not know designer found musician,,,,,,,,,,,,,,
2737,neutral,the technician disturbed the chaplains next to the musicians .,the musicians disturbed the technician .,technician disturbed chaplains chaplains musicians not know musicians disturbed technician,,,,,,,,,,,,,,
2738,neutral,the chaplain advised the actors by the writers .,the writers advised the chaplain .,chaplain advised actors actors writers not know writers advised chaplain,,,,,,,,,,,,,,
2739,neutral,the professor needed the pencillers by the architect .,the architect needed the professor .,professor needed pencillers pencillers architect not know architect needed professor,,,,,,,,,,,,,,
2740,neutral,the photojournalist thanked the doctor next to the professor .,the professor thanked the photojournalist .,photojournalist thanked doctor doctor professor not know professor thanked photojournalist,,,,,,,,,,,,,,
2741,neutral,the judges advised the colorist by the photojournalist .,the photojournalist advised the judges .,judges advised colorist colorist photojournalist not know photojournalist advised judges,,,,,,,,,,,,,,
2742,neutral,the nurse needed the pencillers next to the tourists .,the tourists needed the nurse .,nurse needed pencillers pencillers tourists not know tourists needed nurse,,,,,,,,,,,,,,
2743,neutral,the technologist deceived the penciller next to the technician .,the technician deceived the technologist .,technologist deceived penciller penciller technician not know technician deceived technologist,,,,,,,,,,,,,,
2744,neutral,the lyricist thanked the singer next to the psychiatrist .,the psychiatrist thanked the lyricist .,lyricist thanked singer singer psychiatrist not know psychiatrist thanked lyricist,,,,,,,,,,,,,,
2745,neutral,the actor addressed the chaplains by the artists .,the artists addressed the actor .,actor addressed chaplains chaplains artists not know artists addressed actor,,,,,,,,,,,,,,
2746,neutral,the psychiatrist thanked the engineers by the tourists .,the tourists thanked the psychiatrist .,psychiatrist thanked engineers engineers tourists not know tourists thanked psychiatrist,,,,,,,,,,,,,,
2747,neutral,the photojournalist thanked the designer next to the actors .,the actors thanked the photojournalist .,photojournalist thanked designer designer actors not know actors thanked photojournalist,,,,,,,,,,,,,,
2748,neutral,the workers thanked the psychiatrists next to the engineers .,the engineers thanked the workers .,workers thanked psychiatrists psychiatrists engineers not know engineers thanked workers,,,,,,,,,,,,,,
2749,neutral,the engineers addressed the colorists by the chaplain .,the chaplain addressed the engineers .,engineers addressed colorists colorists chaplain not know chaplain addressed engineers,,,,,,,,,,,,,,
2750,neutral,the lyricists disturbed the architect next to the designers .,the designers disturbed the lyricists .,lyricists disturbed architect architect designers not know designers disturbed lyricists,,,,,,,,,,,,,,
2751,neutral,the doctors disturbed the tourists by the technicians .,the technicians disturbed the doctors .,doctors disturbed tourists tourists technicians not know technicians disturbed doctors,,,,,,,,,,,,,,
2880,neutral,the tourists who the nurse contacted addressed the sculptor .,the nurse addressed the tourists .,nurse contacted tourists tourists addressed sculptor not know nurse addressed tourists,,,,,,,,,,,,,,
2881,neutral,the psychiatrists who the doctor advised found the colorists .,the doctor found the psychiatrists .,doctor advised psychiatrists psychiatrists found colorists not know doctor found psychiatrists,,,,,,,,,,,,,,
2882,neutral,the technologist who the artisan needed found the tourists .,the artisan found the technologist .,artisan needed technologist technologist found tourists not know artisan found technologist,,,,,,,,,,,,,,
2883,neutral,the potter who the nurse needed thanked the lawyer .,the nurse thanked the potter .,nurse needed potter potter thanked lawyer not know nurse thanked potter,,,,,,,,,,,,,,
2884,neutral,the engineer who the pencillers disturbed addressed the worker .,the pencillers addressed the engineer .,pencillers disturbed engineer engineer addressed worker not know pencillers addressed engineer,,,,,,,,,,,,,,
2885,neutral,the professors who the writer contacted addressed the tourist .,the writer addressed the professors .,writer contacted professors professors addressed tourist not know writer addressed professors,,,,,,,,,,,,,,
2886,neutral,the psychiatrists who the doctor contacted found the designer .,the doctor found the psychiatrists .,doctor contacted psychiatrists psychiatrists found designer not know doctor found psychiatrists,,,,,,,,,,,,,,
2887,neutral,the directors who the actor needed deceived the nurses .,the actor deceived the directors .,actor needed directors directors deceived nurses not know actor deceived directors,,,,,,,,,,,,,,
2888,neutral,the judge who the lawyers mentioned needed the architects .,the lawyers needed the judge .,lawyers mentioned judge judge needed architects not know lawyers needed judge,,,,,,,,,,,,,,
2889,neutral,the tourists who the architects advised contacted the engineer .,the architects contacted the tourists .,architects advised tourists tourists contacted engineer not know architects contacted tourists,,,,,,,,,,,,,,
2890,neutral,the professors who the psychiatrist contacted thanked the nurse .,the psychiatrist thanked the professors .,psychiatrist contacted professors professors thanked nurse not know psychiatrist thanked professors,,,,,,,,,,,,,,
2891,neutral,the tourist who the pencillers found disturbed the lawyers .,the pencillers disturbed the tourist .,pencillers found tourist tourist disturbed lawyers not know pencillers disturbed tourist,,,,,,,,,,,,,,
2892,neutral,the photojournalists who the musician found thanked the sculptor .,the musician thanked the photojournalists .,musician found photojournalists photojournalists thanked sculptor not know musician thanked photojournalists,,,,,,,,,,,,,,
2893,neutral,the doctors who the writer disturbed deceived the psychiatrists .,the writer deceived the doctors .,writer disturbed doctors doctors deceived psychiatrists not know writer deceived doctors,,,,,,,,,,,,,,
2894,neutral,the actors who the judge deceived found the lawyers .,the judge found the actors .,judge deceived actors actors found lawyers not know judge found actors,,,,,,,,,,,,,,
2895,neutral,the photojournalist who the designers thanked found the nurse .,the designers found the photojournalist .,designers thanked photojournalist photojournalist found nurse not know designers found photojournalist,,,,,,,,,,,,,,
2896,neutral,the tourists who the colorist addressed mentioned the technician .,the colorist mentioned the tourists .,colorist addressed tourists tourists mentioned technician not know colorist mentioned tourists,,,,,,,,,,,,,,
2897,neutral,the engineers who the judge contacted advised the writer .,the judge advised the engineers .,judge contacted engineers engineers advised writer not know judge advised engineers,,,,,,,,,,,,,,
2898,neutral,the lyricist who the directors disturbed supported the engineers .,the directors supported the lyricist .,directors disturbed lyricist lyricist supported engineers not know directors supported lyricist,,,,,,,,,,,,,,
2899,neutral,the professor who the nurse thanked advised the lyricists .,the nurse advised the professor .,nurse thanked professor professor advised lyricists not know nurse advised professor,,,,,,,,,,,,,,
2900,neutral,the musicians who the engineer addressed disturbed the technicians .,the engineer disturbed the musicians .,engineer addressed musicians musicians disturbed technicians not know engineer disturbed musicians,,,,,,,,,,,,,,
2901,neutral,the potter who the penciller supported brought the singer .,the penciller brought the potter .,penciller supported potter potter brought singer not know penciller brought potter,,,,,,,,,,,,,,
2902,neutral,the nurse who the potters found needed the musicians .,the potters needed the nurse .,potters found nurse nurse needed musicians not know potters needed nurse,,,,,,,,,,,,,,
2903,neutral,the psychiatrists who the actor disturbed addressed the technologists .,the actor addressed the psychiatrists .,actor disturbed psychiatrists psychiatrists addressed technologists not know actor addressed psychiatrists,,,,,,,,,,,,,,
2904,neutral,the tourists who the writers deceived needed the psychiatrist .,the writers needed the tourists .,writers deceived tourists tourists needed psychiatrist not know writers needed tourists,,,,,,,,,,,,,,
2905,neutral,the penciller who the potters disturbed thanked the colorists .,the potters thanked the penciller .,potters disturbed penciller penciller thanked colorists not know potters thanked penciller,,,,,,,,,,,,,,
2906,neutral,the lawyers who the technician thanked found the artist .,the technician found the lawyers .,technician thanked lawyers lawyers found artist not know technician found lawyers,,,,,,,,,,,,,,
2907,neutral,the musicians who the technicians supported deceived the engineer .,the technicians deceived the musicians .,technicians supported musicians musicians deceived engineer not know technicians deceived musicians,,,,,,,,,,,,,,
2908,neutral,the professor who the artist deceived addressed the lyricist .,the artist addressed the professor .,artist deceived professor professor addressed lyricist not know artist addressed professor,,,,,,,,,,,,,,
2909,neutral,the singers who the photojournalist brought disturbed the actors .,the photojournalist disturbed the singers .,photojournalist brought singers singers disturbed actors not know photojournalist disturbed singers,,,,,,,,,,,,,,
2910,neutral,the chaplains who the actor contacted addressed the musicians .,the actor addressed the chaplains .,actor contacted chaplains chaplains addressed musicians not know actor addressed chaplains,,,,,,,,,,,,,,
2911,neutral,the chaplain who the sculptor contacted disturbed the potters .,the sculptor disturbed the chaplain .,sculptor contacted chaplain chaplain disturbed potters not know sculptor disturbed chaplain,,,,,,,,,,,,,,
3040,neutral,the psychiatrist who the architects needed mentioned the pencillers .,the pencillers mentioned the psychiatrist .,psychiatrist mentioned pencillers not know pencillers mentioned psychiatrist,,,,,,,,,,,,,,
3041,neutral,the photojournalists who the workers thanked advised the potters .,the potters advised the photojournalists .,photojournalists advised potters not know potters advised photojournalists,,,,,,,,,,,,,,
3042,neutral,the writers who the technician deceived thanked the technologists .,the technologists thanked the writers .,writers thanked technologists not know technologists thanked writers,,,,,,,,,,,,,,
3043,neutral,the potters who the writer contacted brought the nurses .,the nurses brought the potters .,potters brought nurses not know nurses brought potters,,,,,,,,,,,,,,
3044,neutral,the artist who the sculptors supported addressed the writers .,the writers addressed the artist .,artist addressed writers not know writers addressed artist,,,,,,,,,,,,,,
3045,neutral,the lyricist who the penciller found mentioned the musician .,the musician mentioned the lyricist .,lyricist mentioned musician not know musician mentioned lyricist,,,,,,,,,,,,,,
3046,neutral,the directors who the professors addressed needed the sculptor .,the sculptor needed the directors .,directors needed sculptor not know sculptor needed directors,,,,,,,,,,,,,,
3047,neutral,the singer who the musician needed disturbed the nurse .,the nurse disturbed the singer .,singer disturbed nurse not know nurse disturbed singer,,,,,,,,,,,,,,
3048,neutral,the director who the engineers addressed thanked the potters .,the potters thanked the director .,director thanked potters not know potters thanked director,,,,,,,,,,,,,,
3049,neutral,the judge who the photojournalist supported needed the professor .,the professor needed the judge .,judge needed professor not know professor needed judge,,,,,,,,,,,,,,
3050,neutral,the director who the pencillers deceived addressed the artist .,the artist addressed the director .,director addressed artist not know artist addressed director,,,,,,,,,,,,,,
3051,neutral,the tourists who the technologists supported found the lyricist .,the lyricist found the tourists .,tourists found lyricist not know lyricist found tourists,,,,,,,,,,,,,,
3052,neutral,the artisans who the musician addressed found the potter .,the potter found the artisans .,artisans found potter not know potter found artisans,,,,,,,,,,,,,,
3053,neutral,the director who the tourist advised contacted the artisans .,the artisans contacted the director .,director contacted artisans not know artisans contacted director,,,,,,,,,,,,,,
3054,neutral,the sculptor who the artisans brought found the professor .,the professor found the sculptor .,sculptor found professor not know professor found sculptor,,,,,,,,,,,,,,
3055,neutral,the artisan who the nurses mentioned supported the photojournalist .,the photojournalist supported the artisan .,artisan supported photojournalist not know photojournalist supported artisan,,,,,,,,,,,,,,
3056,neutral,the potter who the designer deceived addressed the psychiatrists .,the psychiatrists addressed the potter .,potter addressed psychiatrists not know psychiatrists addressed potter,,,,,,,,,,,,,,
3057,neutral,the lyricists who the artisans contacted thanked the doctor .,the doctor thanked the lyricists .,lyricists thanked doctor not know doctor thanked lyricists,,,,,,,,,,,,,,
3058,neutral,the chaplain who the colorists deceived mentioned the professor .,the professor mentioned the chaplain .,chaplain mentioned professor not know professor mentioned chaplain,,,,,,,,,,,,,,
3059,neutral,the worker who the doctor mentioned contacted the artists .,the artists contacted the worker .,worker contacted artists not know artists contacted worker,,,,,,,,,,,,,,
3060,neutral,the doctor who the professor thanked found the psychiatrists .,the psychiatrists found the doctor .,doctor found psychiatrists not know psychiatrists found doctor,,,,,,,,,,,,,,
3061,neutral,the technologists who the designer disturbed brought the architects .,the architects brought the technologists .,technologists brought architects not know architects brought technologists,,,,,,,,,,,,,,
3062,neutral,the artists who the judges mentioned supported the singers .,the singers supported the artists .,artists supported singers not know singers supported artists,,,,,,,,,,,,,,
3063,neutral,the lyricists who the penciller addressed brought the doctor .,the doctor brought the lyricists .,lyricists brought doctor not know doctor brought lyricists,,,,,,,,,,,,,,
3064,neutral,the technologist who the worker found supported the judges .,the judges supported the technologist .,technologist supported judges not know judges supported technologist,,,,,,,,,,,,,,
3065,neutral,the doctors who the technologist needed addressed the tourists .,the tourists addressed the doctors .,doctors addressed tourists not know tourists addressed doctors,,,,,,,,,,,,,,
3066,neutral,the psychiatrists who the writer contacted brought the directors .,the directors brought the psychiatrists .,psychiatrists brought directors not know directors brought psychiatrists,,,,,,,,,,,,,,
3067,neutral,the musicians who the lawyer needed mentioned the doctor .,the doctor mentioned the musicians .,musicians mentioned doctor not know doctor mentioned musicians,,,,,,,,,,,,,,
3068,neutral,the professors who the doctors mentioned disturbed the artisans .,the artisans disturbed the professors .,professors disturbed artisans not know artisans disturbed professors,,,,,,,,,,,,,,
3069,neutral,the artisans who the sculptor brought supported the penciller .,the penciller supported the artisans .,artisans supported penciller not know penciller supported artisans,,,,,,,,,,,,,,
3070,neutral,the technologist who the doctor mentioned supported the colorists .,the colorists supported the technologist .,technologist supported colorists not know colorists supported technologist,,,,,,,,,,,,,,
3071,neutral,the designer who the tourist contacted brought the engineers .,the engineers brought the designer .,designer brought engineers not know engineers brought designer,,,,,,,,,,,,,,
3200,neutral,the directors who the actor found contacted the lyricists .,the lyricists found the actor .,directors actor found directors contacted lyricists not know lyricists found actor,,,,,,,,,,,,,,
3201,neutral,the directors who the psychiatrists thanked brought the workers .,the workers thanked the psychiatrists .,directors psychiatrists thanked directors brought workers not know workers thanked psychiatrists,,,,,,,,,,,,,,
3202,neutral,the photojournalists who the technologist addressed disturbed the technicians .,the technicians addressed the technologist .,photojournalists technologist addressed photojournalists disturbed technicians not know technicians addressed technologist,,,,,,,,,,,,,,
3203,neutral,the musician who the actors needed brought the technician .,the technician needed the actors .,musician actors needed musician brought technician not know technician needed actors,,,,,,,,,,,,,,
3204,neutral,the technicians who the workers deceived brought the artisans .,the artisans deceived the workers .,technicians workers deceived technicians brought artisans not know artisans deceived workers,,,,,,,,,,,,,,
3205,neutral,the technician who the judge supported thanked the architect .,the architect supported the judge .,technician judge supported technician thanked architect not know architect supported judge,,,,,,,,,,,,,,
