pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
5765,neutral,the senator mentioned the musicians .,the musicians mentioned the senator .,,,,,,,,,,,,,,,
5766,neutral,the therapists avoided the potters .,the potters avoided the therapists .,,,,,,,,,,,,,,,
5767,neutral,the chaplain addressed the planners .,the planners addressed the chaplain .,,,,,,,,,,,,,,,
5920,entailment,famous pencillers danced .,pencillers danced .,,,,,,,,,,,,,,,
5921,entailment,obedient illustrators arrived .,illustrators arrived .,,,,,,,,,,,,,,,
5922,entailment,happy doctors performed .,doctors performed .,,,,,,,,,,,,,,,
5923,entailment,famous colorists resigned .,colorists resigned .,,,,,,,,,,,,,,,
5924,entailment,angry essayists yelled .,essayists yelled .,,,,,,,,,,,,,,,
5925,entailment,popular scientists agreed .,scientists agreed .,,,,,,,,,,,,,,,
5926,entailment,popular writers existed .,writers existed .,,,,,,,,,,,,,,,
5927,entailment,compassionate programmers continued .,programmers continued .,,,,,,,,,,,,,,,
6080,entailment,famous programmers avoided the scientists .,programmers avoided the scientists .,,,,,,,,,,,,,,,
6081,entailment,nervous scientists mentioned the dancers .,scientists mentioned the dancers .,,,,,,,,,,,,,,,
6082,entailment,gentle senators supported the doctor .,senators supported the doctor .,,,,,,,,,,,,,,,
6083,entailment,nervous directors saw the psychiatrist .,directors saw the psychiatrist .,,,,,,,,,,,,,,,
6084,entailment,obedient actors mentioned the tourist .,actors mentioned the tourist .,,,,,,,,,,,,,,,
6085,entailment,famous scientists supported the doctor .,scientists supported the doctor .,,,,,,,,,,,,,,,
6086,entailment,angry administrators supported the chaplain .,administrators supported the chaplain .,,,,,,,,,,,,,,,
6087,entailment,famous therapists thanked the senators .,therapists thanked the senators .,,,,,,,,,,,,,,,
6240,entailment,the chaplains explored the island .,the chaplains explored .,,,,,,,,,,,,,,,
6241,entailment,the stylists read the column .,the stylists read .,,,,,,,,,,,,,,,
6242,entailment,the illustrator won the prize .,the illustrator won .,,,,,,,,,,,,,,,
6243,entailment,the officer read the report .,the officer read .,,,,,,,,,,,,,,,
6244,entailment,the tourist explored the garden .,the tourist explored .,,,,,,,,,,,,,,,
6245,entailment,the colorists read the report .,the colorists read .,,,,,,,,,,,,,,,
6246,entailment,the administrator explored the island .,the administrator explored .,,,,,,,,,,,,,,,
6247,entailment,the actors read the letter .,the actors read .,,,,,,,,,,,,,,,
6400,entailment,the scientist offended the professors that existed .,the scientist offended the professors .,,,,,,,,,,,,,,,
6401,entailment,the officer offended the professor that danced .,the officer offended the professor .,,,,,,,,,,,,,,,
6402,entailment,the illustrator introduced the chaplains that existed .,the illustrator introduced the chaplains .,,,,,,,,,,,,,,,
6403,entailment,the writer introduced the baker that danced .,the writer introduced the baker .,,,,,,,,,,,,,,,
6404,entailment,the officer saw the artisan that panicked .,the officer saw the artisan .,,,,,,,,,,,,,,,
6405,entailment,the musicians offended the tourist that panicked .,the musicians offended the tourist .,,,,,,,,,,,,,,,
6406,entailment,the bankers thanked the counselor that slept .,the bankers thanked the counselor .,,,,,,,,,,,,,,,
6407,entailment,the officers recommended the scientist that panicked .,the officers recommended the scientist .,,,,,,,,,,,,,,,
6560,entailment,the planner introduced the doctor that the therapist thanked .,the planner introduced the doctor .,,,,,,,,,,,,,,,
6561,entailment,the essayists recommended the chaplain that the professors addressed .,the essayists recommended the chaplain .,,,,,,,,,,,,,,,
6562,entailment,the chaplains thanked the senator that the potter addressed .,the chaplains thanked the senator .,,,,,,,,,,,,,,,
6563,entailment,the programmers saw the directors that the chaplain found .,the programmers saw the directors .,,,,,,,,,,,,,,,
6564,entailment,the bankers mentioned the counselor that the dancers found .,the bankers mentioned the counselor .,,,,,,,,,,,,,,,
6565,entailment,the psychiatrists thanked the essayists that the administrators mentioned .,the psychiatrists thanked the essayists .,,,,,,,,,,,,,,,
6566,entailment,the scientists offended the tourists that the artisans found .,the scientists offended the tourists .,,,,,,,,,,,,,,,
6567,entailment,the chaplains avoided the senators that the therapists offended .,the chaplains avoided the senators .,,,,,,,,,,,,,,,
6720,entailment,the potters deceived the essayists that addressed the artisan .,the potters deceived the essayists .,,,,,,,,,,,,,,,
6721,entailment,the potter introduced the doctors that avoided the programmer .,the potter introduced the doctors .,,,,,,,,,,,,,,,
6722,entailment,the bankers recommended the counselors that offended the pencillers .,the bankers recommended the counselors .,,,,,,,,,,,,,,,
6723,entailment,the colorists found the officer that thanked the programmers .,the colorists found the officer .,,,,,,,,,,,,,,,
6724,entailment,the tourists mentioned the writers that thanked the programmer .,the tourists mentioned the writers .,,,,,,,,,,,,,,,
6725,entailment,the officers recommended the counselor that addressed the writer .,the officers recommended the counselor .,,,,,,,,,,,,,,,
6726,entailment,the artisan recommended the director that saw the stylists .,the artisan recommended the director .,,,,,,,,,,,,,,,
6727,entailment,the planners introduced the musicians that mentioned the administrator .,the planners introduced the musicians .,,,,,,,,,,,,,,,
7040,entailment,the writer and the professors agreed .,the professors agreed .,,,,,,,,,,,,,,,
7041,entailment,the musician and the senators continued .,the senators continued .,,,,,,,,,,,,,,,
7042,entailment,the stylists and the doctors resigned .,the doctors resigned .,,,,,,,,,,,,,,,
7043,entailment,the administrators and the directors performed .,the directors performed .,,,,,,,,,,,,,,,
7044,entailment,the actors and the colorist continued .,the colorist continued .,,,,,,,,,,,,,,,
7045,entailment,the potters and the therapists performed .,the therapists performed .,,,,,,,,,,,,,,,
7046,entailment,the counselors and the directors lay .,the directors lay .,,,,,,,,,,,,,,,
7047,entailment,the professor and the programmer yelled .,the programmer yelled .,,,,,,,,,,,,,,,
7200,entailment,the scientist and the artisan introduced the musician .,the artisan introduced the musician .,,,,,,,,,,,,,,,
7201,entailment,the writers and the pencillers saw the administrator .,the pencillers saw the administrator .,,,,,,,,,,,,,,,
7202,entailment,the musician and the pencillers saw the colorist .,the pencillers saw the colorist .,,,,,,,,,,,,,,,
7203,entailment,the doctors and the actor mentioned the dancer .,the actor mentioned the dancer .,,,,,,,,,,,,,,,
7204,entailment,the writers and the dancers found the chaplain .,the dancers found the chaplain .,,,,,,,,,,,,,,,
7205,entailment,the tourist and the therapist introduced the psychiatrist .,the therapist introduced the psychiatrist .,,,,,,,,,,,,,,,
7206,entailment,the administrators and the writer introduced the chaplains .,the writer introduced the chaplains .,,,,,,,,,,,,,,,
7207,entailment,the senators and the writers thanked the therapists .,the writers thanked the therapists .,,,,,,,,,,,,,,,
7360,entailment,the dancers deceived the senator and the stylists .,the dancers deceived the senator .,,,,,,,,,,,,,,,
7361,entailment,the potter addressed the doctor and the officer .,the potter addressed the doctor .,,,,,,,,,,,,,,,
7362,entailment,the bakers avoided the counselor and the doctors .,the bakers avoided the counselor .,,,,,,,,,,,,,,,
7363,entailment,the musician found the essayist and the psychiatrist .,the musician found the essayist .,,,,,,,,,,,,,,,
7364,entailment,the colorists recommended the banker and the writer .,the colorists recommended the banker .,,,,,,,,,,,,,,,
7365,entailment,the tourist supported the colorist and the doctor .,the tourist supported the colorist .,,,,,,,,,,,,,,,
7366,entailment,the writers saw the bakers and the tourist .,the writers saw the bakers .,,,,,,,,,,,,,,,
7367,entailment,the actors supported the writers and the professor .,the actors supported the writers .,,,,,,,,,,,,,,,
7520,neutral,the scientist next to the banker performed .,the banker performed .,,,,,,,,,,,,,,,
7521,neutral,the penciller next to the programmer existed .,the programmer existed .,,,,,,,,,,,,,,,
7522,neutral,the dancer by the counselor performed .,the counselor performed .,,,,,,,,,,,,,,,
7523,neutral,the baker by the doctors agreed .,the doctors agreed .,,,,,,,,,,,,,,,
7524,neutral,the psychiatrist by the scientists resigned .,the scientists resigned .,,,,,,,,,,,,,,,
7525,neutral,the tourists by the officers lay .,the officers lay .,,,,,,,,,,,,,,,
7526,neutral,the therapists next to the artisan lay .,the artisan lay .,,,,,,,,,,,,,,,
7527,neutral,the writers next to the planner resigned .,the planner resigned .,,,,,,,,,,,,,,,
7680,neutral,the tourist by the directors mentioned the programmers .,the directors mentioned the programmers .,,,,,,,,,,,,,,,
7681,neutral,the colorists by the chaplain recommended the doctor .,the chaplain recommended the doctor .,,,,,,,,,,,,,,,
7682,neutral,the baker next to the artisan mentioned the banker .,the artisan mentioned the banker .,,,,,,,,,,,,,,,
7683,neutral,the officers next to the illustrators supported the administrators .,the illustrators supported the administrators .,,,,,,,,,,,,,,,
7684,neutral,the actor by the baker saw the bankers .,the baker saw the bankers .,,,,,,,,,,,,,,,
7685,neutral,the artisan next to the doctors mentioned the scientists .,the doctors mentioned the scientists .,,,,,,,,,,,,,,,
7686,neutral,the professor by the musician addressed the writers .,the musician addressed the writers .,,,,,,,,,,,,,,,
7687,neutral,the essayist next to the counselor mentioned the bankers .,the counselor mentioned the bankers .,,,,,,,,,,,,,,,
8000,neutral,the director that offended the administrators mentioned the essayists .,the administrators mentioned the essayists .,,,,,,,,,,,,,,,
8001,neutral,the psychiatrist that mentioned the programmer introduced the directors .,the programmer introduced the directors .,,,,,,,,,,,,,,,
8002,neutral,the actor that mentioned the tourist deceived the chaplains .,the tourist deceived the chaplains .,,,,,,,,,,,,,,,
8003,neutral,the potter that avoided the therapist mentioned the psychiatrists .,the therapist mentioned the psychiatrists .,,,,,,,,,,,,,,,
8004,neutral,the actors that saw the musicians thanked the scientist .,the musicians thanked the scientist .,,,,,,,,,,,,,,,
8005,neutral,the tourist that offended the pencillers deceived the doctors .,the pencillers deceived the doctors .,,,,,,,,,,,,,,,
8006,neutral,the writers that found the tourists introduced the directors .,the tourists introduced the directors .,,,,,,,,,,,,,,,
8007,neutral,the pencillers that found the artisan saw the stylists .,the artisan saw the stylists .,,,,,,,,,,,,,,,
8320,neutral,the tourist presented in the library thanked the writers .,the tourist presented in the library .,,,,,,,,,,,,,,,
8321,neutral,the bankers investigated in the library avoided the tourists .,the bankers investigated in the library .,,,,,,,,,,,,,,,
8322,neutral,the artisan presented in the library recommended the directors .,the artisan presented in the library .,,,,,,,,,,,,,,,
8323,neutral,the counselors presented in the office supported the psychiatrists .,the counselors presented in the office .,,,,,,,,,,,,,,,
8324,neutral,the programmer investigated in the library deceived the chaplain .,the programmer investigated in the library .,,,,,,,,,,,,,,,
8325,neutral,the illustrators presented in the library recommended the essayist .,the illustrators presented in the library .,,,,,,,,,,,,,,,
8326,neutral,the writers presented in the office recommended the administrators .,the writers presented in the office .,,,,,,,,,,,,,,,
8327,neutral,the counselor investigated in the library supported the director .,the counselor investigated in the library .,,,,,,,,,,,,,,,
8480,neutral,the officer offended the director presented in the library .,the director presented in the library .,,,,,,,,,,,,,,,
8481,neutral,the psychiatrists deceived the baker investigated in the office .,the baker investigated in the office .,,,,,,,,,,,,,,,
8482,neutral,the illustrator avoided the stylist investigated in the library .,the stylist investigated in the library .,,,,,,,,,,,,,,,
8483,neutral,the illustrator saw the chaplain investigated in the office .,the chaplain investigated in the office .,,,,,,,,,,,,,,,
8484,neutral,the planner found the counselors investigated in the library .,the counselors investigated in the library .,,,,,,,,,,,,,,,
8485,neutral,the directors supported the banker investigated in the library .,the banker investigated in the library .,,,,,,,,,,,,,,,
8486,neutral,the illustrator supported the scientists investigated in the office .,the scientists investigated in the office .,,,,,,,,,,,,,,,
8487,neutral,the colorist saw the therapist presented in the office .,the therapist presented in the office .,,,,,,,,,,,,,,,
8800,neutral,"although the bankers presented , the potters found the stylists .",the bankers presented the potters .,,,,,,,,,,,,,,,
8801,neutral,"after the professors presented , the dancers deceived the therapist .",the professors presented the dancers .,,,,,,,,,,,,,,,
8802,neutral,"after the therapist presented , the counselor supported the baker .",the therapist presented the counselor .,,,,,,,,,,,,,,,
8803,neutral,"since the administrator paid , the potter supported the scientist .",the administrator paid the potter .,,,,,,,,,,,,,,,
8804,neutral,"although the counselors stopped , the scientist addressed the bankers .",the counselors stopped the scientist .,,,,,,,,,,,,,,,
8805,neutral,"since the chaplains presented , the essayist mentioned the potters .",the chaplains presented the essayist .,,,,,,,,,,,,,,,
8806,neutral,"although the writers stopped , the potter offended the therapist .",the writers stopped the potter .,,,,,,,,,,,,,,,
8807,neutral,"although the writers paid , the actors avoided the director .",the writers paid the actors .,,,,,,,,,,,,,,,
9120,neutral,the writer heard the bakers found the doctor .,the writer heard the bakers .,,,,,,,,,,,,,,,
9121,neutral,the administrators heard the planners recommended the doctor .,the administrators heard the planners .,,,,,,,,,,,,,,,
9122,neutral,the illustrator heard the doctors addressed the artisans .,the illustrator heard the doctors .,,,,,,,,,,,,,,,
9123,neutral,the counselor heard the scientists offended the dancers .,the counselor heard the scientists .,,,,,,,,,,,,,,,
9124,neutral,the dancers heard the colorist found the administrator .,the dancers heard the colorist .,,,,,,,,,,,,,,,
9125,neutral,the baker heard the colorist avoided the penciller .,the baker heard the colorist .,,,,,,,,,,,,,,,
9126,neutral,the doctor heard the programmers thanked the potter .,the doctor heard the programmers .,,,,,,,,,,,,,,,
9127,neutral,the banker heard the stylists found the scientist .,the banker heard the stylists .,,,,,,,,,,,,,,,
9280,entailment,"before the officers cried , the musicians continued .",the musicians continued .,,,,,,,,,,,,,,,
9281,entailment,"before the writers panicked , the planners performed .",the planners performed .,,,,,,,,,,,,,,,
9282,entailment,"after the administrator existed , the planners cried .",the planners cried .,,,,,,,,,,,,,,,
9283,entailment,"before the potters arrived , the director continued .",the director continued .,,,,,,,,,,,,,,,
9284,entailment,"since the colorists slept , the penciller lay .",the penciller lay .,,,,,,,,,,,,,,,
9285,entailment,"after the senators arrived , the writers continued .",the writers continued .,,,,,,,,,,,,,,,
9286,entailment,"before the director agreed , the programmer continued .",the programmer continued .,,,,,,,,,,,,,,,
9287,entailment,"since the tourist continued , the officers lay .",the officers lay .,,,,,,,,,,,,,,,
9440,entailment,"before the stylists addressed the officer , the psychiatrist agreed .",the psychiatrist agreed .,,,,,,,,,,,,,,,
9441,entailment,"before the writer addressed the therapists , the bankers yelled .",the bankers yelled .,,,,,,,,,,,,,,,
9442,entailment,"after the scientists introduced the pencillers , the colorists lay .",the colorists lay .,,,,,,,,,,,,,,,
9443,entailment,"since the doctors supported the scientist , the banker panicked .",the banker panicked .,,,,,,,,,,,,,,,
9444,entailment,"after the administrators found the actors , the chaplains danced .",the chaplains danced .,,,,,,,,,,,,,,,
9445,entailment,"since the dancers introduced the illustrator , the counselors slept .",the counselors slept .,,,,,,,,,,,,,,,
9446,entailment,"after the director saw the planners , the programmer panicked .",the programmer panicked .,,,,,,,,,,,,,,,
9447,entailment,"before the colorists offended the essayists , the dancer lay .",the dancer lay .,,,,,,,,,,,,,,,
9600,entailment,"since the essayists lay , the professor offended the administrators .",the professor offended the administrators .,,,,,,,,,,,,,,,
9601,entailment,"since the directors slept , the stylist thanked the doctors .",the stylist thanked the doctors .,,,,,,,,,,,,,,,
9602,entailment,"since the tourist danced , the chaplain introduced the officer .",the chaplain introduced the officer .,,,,,,,,,,,,,,,
9603,entailment,"before the psychiatrist yelled , the artisans thanked the illustrator .",the artisans thanked the illustrator .,,,,,,,,,,,,,,,
9604,entailment,"before the administrator resigned , the director found the tourists .",the director found the tourists .,,,,,,,,,,,,,,,
9605,entailment,"after the musicians lay , the counselor saw the bakers .",the counselor saw the bakers .,,,,,,,,,,,,,,,
9606,entailment,"since the pencillers resigned , the programmer deceived the writer .",the programmer deceived the writer .,,,,,,,,,,,,,,,
9607,entailment,"after the programmers continued , the chaplain deceived the therapist .",the chaplain deceived the therapist .,,,,,,,,,,,,,,,
9760,entailment,"since the counselor saw the illustrator , the doctors recommended the banker .",the doctors recommended the banker .,,,,,,,,,,,,,,,
9761,entailment,"since the colorist avoided the scientists , the chaplains thanked the therapist .",the chaplains thanked the therapist .,,,,,,,,,,,,,,,
9762,entailment,"before the stylists mentioned the chaplains , the officers supported the penciller .",the officers supported the penciller .,,,,,,,,,,,,,,,
9763,entailment,"before the chaplains recommended the counselor , the artisans avoided the musicians .",the artisans avoided the musicians .,,,,,,,,,,,,,,,
9764,entailment,"before the colorists avoided the tourist , the senators deceived the writers .",the senators deceived the writers .,,,,,,,,,,,,,,,
9765,entailment,"since the colorist thanked the programmers , the writer addressed the potter .",the writer addressed the potter .,,,,,,,,,,,,,,,
9766,entailment,"after the stylists addressed the programmers , the therapist introduced the officer .",the therapist introduced the officer .,,,,,,,,,,,,,,,
9767,entailment,"after the chaplain addressed the administrator , the illustrators mentioned the writer .",the illustrators mentioned the writer .,,,,,,,,,,,,,,,
9920,entailment,"in case the actor lay , the programmers existed .",the programmers existed .,,,,,,,,,,,,,,,
9921,entailment,"in case the bankers slept , the psychiatrists danced .",the psychiatrists danced .,,,,,,,,,,,,,,,
9922,entailment,"in case the stylist cried , the doctors panicked .",the doctors panicked .,,,,,,,,,,,,,,,
9923,entailment,"in case the therapists resigned , the actor existed .",the actor existed .,,,,,,,,,,,,,,,
9924,entailment,"in case the actor existed , the baker agreed .",the baker agreed .,,,,,,,,,,,,,,,
9925,entailment,"in case the administrators lay , the planners danced .",the planners danced .,,,,,,,,,,,,,,,
9926,entailment,"in case the professors lay , the writer slept .",the writer slept .,,,,,,,,,,,,,,,
9927,entailment,"in case the chaplain performed , the senators continued .",the senators continued .,,,,,,,,,,,,,,,
10080,entailment,"in case the potter saw the banker , the writers performed .",the writers performed .,,,,,,,,,,,,,,,
10081,entailment,"in case the psychiatrist deceived the programmer , the essayist cried .",the essayist cried .,,,,,,,,,,,,,,,
10082,entailment,"in case the stylists mentioned the senators , the therapist performed .",the therapist performed .,,,,,,,,,,,,,,,
10083,entailment,"in case the colorist avoided the stylist , the illustrators slept .",the illustrators slept .,,,,,,,,,,,,,,,
10084,entailment,"in case the tourist introduced the potters , the dancer panicked .",the dancer panicked .,,,,,,,,,,,,,,,
10085,entailment,"in case the dancer recommended the professor , the tourists slept .",the tourists slept .,,,,,,,,,,,,,,,
10086,entailment,"in case the administrator avoided the essayist , the programmers cried .",the programmers cried .,,,,,,,,,,,,,,,
10087,entailment,"in case the artisan offended the stylist , the counselors resigned .",the counselors resigned .,,,,,,,,,,,,,,,
10240,entailment,"in case the administrator performed , the actor saw the dancers .",the actor saw the dancers .,,,,,,,,,,,,,,,
10241,entailment,"in case the penciller danced , the counselor mentioned the therapist .",the counselor mentioned the therapist .,,,,,,,,,,,,,,,
10242,entailment,"in case the writers resigned , the professors thanked the doctor .",the professors thanked the doctor .,,,,,,,,,,,,,,,
10243,entailment,"in case the programmer resigned , the musicians addressed the penciller .",the musicians addressed the penciller .,,,,,,,,,,,,,,,
10244,entailment,"in case the writer existed , the artisan introduced the doctors .",the artisan introduced the doctors .,,,,,,,,,,,,,,,
10245,entailment,"in case the counselors danced , the bankers recommended the therapists .",the bankers recommended the therapists .,,,,,,,,,,,,,,,
10246,entailment,"in case the administrator resigned , the therapist introduced the essayists .",the therapist introduced the essayists .,,,,,,,,,,,,,,,
10247,entailment,"in case the director danced , the professors introduced the administrator .",the professors introduced the administrator .,,,,,,,,,,,,,,,
10400,entailment,"in case the banker recommended the artisan , the therapist found the musicians .",the therapist found the musicians .,,,,,,,,,,,,,,,
10401,entailment,"in case the directors mentioned the stylists , the planner saw the potter .",the planner saw the potter .,,,,,,,,,,,,,,,
10402,entailment,"in case the counselor recommended the officers , the actors offended the musicians .",the actors offended the musicians .,,,,,,,,,,,,,,,
10403,entailment,"in case the musician deceived the senators , the professors recommended the dancers .",the professors recommended the dancers .,,,,,,,,,,,,,,,
10404,entailment,"in case the professor saw the administrator , the counselor offended the tourists .",the counselor offended the tourists .,,,,,,,,,,,,,,,
10405,entailment,"in case the senators supported the bakers , the doctors introduced the professors .",the doctors introduced the professors .,,,,,,,,,,,,,,,
10406,entailment,"in case the dancers avoided the artisans , the essayist offended the musicians .",the essayist offended the musicians .,,,,,,,,,,,,,,,
10407,entailment,"in case the artisan deceived the scientists , the officer addressed the professor .",the officer addressed the professor .,,,,,,,,,,,,,,,
10720,entailment,"whether or not the banker introduced the counselor , the therapist lay .",the therapist lay .,,,,,,,,,,,,,,,
10721,entailment,"whether or not the writer addressed the director , the essayist performed .",the essayist performed .,,,,,,,,,,,,,,,
10722,entailment,"whether or not the bankers thanked the senator , the counselors arrived .",the counselors arrived .,,,,,,,,,,,,,,,
10723,entailment,"whether or not the musician found the chaplain , the programmers cried .",the programmers cried .,,,,,,,,,,,,,,,
10724,entailment,"whether or not the dancer avoided the professors , the bankers cried .",the bankers cried .,,,,,,,,,,,,,,,
10725,entailment,"whether or not the planners mentioned the essayist , the tourists agreed .",the tourists agreed .,,,,,,,,,,,,,,,
10726,entailment,"whether or not the doctors mentioned the senator , the essayist yelled .",the essayist yelled .,,,,,,,,,,,,,,,
10727,entailment,"whether or not the artisan deceived the chaplains , the director resigned .",the director resigned .,,,,,,,,,,,,,,,
10880,entailment,"whether or not the tourists slept , the stylist thanked the chaplain .",the stylist thanked the chaplain .,,,,,,,,,,,,,,,
10881,entailment,"whether or not the professors danced , the officers deceived the scientist .",the officers deceived the scientist .,,,,,,,,,,,,,,,
10882,entailment,"whether or not the directors panicked , the professor introduced the planner .",the professor introduced the planner .,,,,,,,,,,,,,,,
10883,entailment,"whether or not the professors slept , the artisan recommended the director .",the artisan recommended the director .,,,,,,,,,,,,,,,
10884,entailment,"whether or not the doctor slept , the counselor offended the planner .",the counselor offended the planner .,,,,,,,,,,,,,,,
10885,entailment,"whether or not the actors lay , the senators introduced the artisan .",the senators introduced the artisan .,,,,,,,,,,,,,,,
10886,entailment,"whether or not the potter existed , the baker recommended the stylist .",the baker recommended the stylist .,,,,,,,,,,,,,,,
10887,entailment,"whether or not the baker danced , the illustrators addressed the professor .",the illustrators addressed the professor .,,,,,,,,,,,,,,,
11040,entailment,"whether or not the senators deceived the planner , the dancers avoided the programmers .",the dancers avoided the programmers .,,,,,,,,,,,,,,,
11041,entailment,"whether or not the senator offended the programmer , the directors thanked the artisans .",the directors thanked the artisans .,,,,,,,,,,,,,,,
11042,entailment,"whether or not the counselors thanked the administrators , the essayists saw the tourists .",the essayists saw the tourists .,,,,,,,,,,,,,,,
11043,entailment,"whether or not the writer saw the artisans , the colorist supported the tourist .",the colorist supported the tourist .,,,,,,,,,,,,,,,
11044,entailment,"whether or not the programmer supported the artisan , the potters thanked the scientist .",the potters thanked the scientist .,,,,,,,,,,,,,,,
11045,entailment,"whether or not the planners recommended the counselors , the officers supported the colorist .",the officers supported the colorist .,,,,,,,,,,,,,,,
11046,entailment,"whether or not the directors saw the chaplains , the dancer found the writers .",the dancer found the writers .,,,,,,,,,,,,,,,
11047,entailment,"whether or not the planners found the chaplain , the counselors mentioned the psychiatrists .",the counselors mentioned the psychiatrists .,,,,,,,,,,,,,,,
11200,entailment,the professors learned that the scientist agreed .,the scientist agreed .,,,,,,,,,,,,,,,
11201,entailment,the stylists knew that the counselors continued .,the counselors continued .,,,,,,,,,,,,,,,
11202,entailment,the stylists knew that the musician slept .,the musician slept .,,,,,,,,,,,,,,,
11203,entailment,the counselors knew that the actor existed .,the actor existed .,,,,,,,,,,,,,,,
11204,entailment,the musician knew that the officers agreed .,the officers agreed .,,,,,,,,,,,,,,,
11205,entailment,the psychiatrist learned that the officer lay .,the officer lay .,,,,,,,,,,,,,,,
11206,entailment,the potters learned that the stylists panicked .,the stylists panicked .,,,,,,,,,,,,,,,
11207,entailment,the administrators knew that the writers continued .,the writers continued .,,,,,,,,,,,,,,,
11360,entailment,the tourist knew that the illustrator deceived the senator .,the illustrator deceived the senator .,,,,,,,,,,,,,,,
11361,entailment,the scientists knew that the therapist mentioned the illustrator .,the therapist mentioned the illustrator .,,,,,,,,,,,,,,,
11362,entailment,the planner learned that the potters offended the colorist .,the potters offended the colorist .,,,,,,,,,,,,,,,
11363,entailment,the professors knew that the planners thanked the senators .,the planners thanked the senators .,,,,,,,,,,,,,,,
11364,entailment,the bakers learned that the planner saw the officers .,the planner saw the officers .,,,,,,,,,,,,,,,
11365,entailment,the senators learned that the potters mentioned the banker .,the potters mentioned the banker .,,,,,,,,,,,,,,,
11366,entailment,the stylist knew that the senators mentioned the baker .,the senators mentioned the baker .,,,,,,,,,,,,,,,
11367,entailment,the doctors learned that the colorists mentioned the illustrators .,the colorists mentioned the illustrators .,,,,,,,,,,,,,,,
11840,entailment,"the actors deceived the counselor , and the writers cried .",the actors deceived the counselor .,,,,,,,,,,,,,,,
11841,entailment,"the chaplains offended the planners , and the actor performed .",the chaplains offended the planners .,,,,,,,,,,,,,,,
11842,entailment,"the therapist deceived the programmers , and the scientists existed .",the therapist deceived the programmers .,,,,,,,,,,,,,,,
11843,entailment,"the psychiatrists introduced the planners , and the officers yelled .",the psychiatrists introduced the planners .,,,,,,,,,,,,,,,
11844,entailment,"the colorists recommended the counselors , and the bakers yelled .",the colorists recommended the counselors .,,,,,,,,,,,,,,,
11845,entailment,"the actors recommended the planners , and the baker slept .",the actors recommended the planners .,,,,,,,,,,,,,,,
11846,entailment,"the baker recommended the officers , and the counselors lay .",the baker recommended the officers .,,,,,,,,,,,,,,,
11847,entailment,"the essayist recommended the writers , and the colorists slept .",the essayist recommended the writers .,,,,,,,,,,,,,,,
12000,entailment,"the banker thanked the professors , and the bakers saw the senator .",the banker thanked the professors .,,,,,,,,,,,,,,,
12001,entailment,"the chaplains thanked the senators , and the illustrators found the doctors .",the chaplains thanked the senators .,,,,,,,,,,,,,,,
12002,entailment,"the bakers offended the tourist , and the penciller found the officer .",the bakers offended the tourist .,,,,,,,,,,,,,,,
12003,entailment,"the scientists deceived the tourist , and the counselor avoided the potter .",the scientists deceived the tourist .,,,,,,,,,,,,,,,
12004,entailment,"the illustrator avoided the doctor , and the actor saw the dancer .",the illustrator avoided the doctor .,,,,,,,,,,,,,,,
12005,entailment,"the artisan mentioned the banker , and the tourists avoided the therapists .",the artisan mentioned the banker .,,,,,,,,,,,,,,,
12006,entailment,"the programmers thanked the musicians , and the senator introduced the planners .",the programmers thanked the musicians .,,,,,,,,,,,,,,,
12007,entailment,"the artisan supported the colorists , and the essayist addressed the scientist .",the artisan supported the colorists .,,,,,,,,,,,,,,,
12160,entailment,"the actor slept , and the professor danced .",the professor danced .,,,,,,,,,,,,,,,
12161,entailment,"the scientists cried , and the actors continued .",the actors continued .,,,,,,,,,,,,,,,
12162,entailment,"the therapists yelled , and the scientist performed .",the scientist performed .,,,,,,,,,,,,,,,
12163,entailment,"the dancers slept , and the writer panicked .",the writer panicked .,,,,,,,,,,,,,,,
12164,entailment,"the administrators agreed , and the bakers arrived .",the bakers arrived .,,,,,,,,,,,,,,,
12165,entailment,"the counselors continued , and the baker existed .",the baker existed .,,,,,,,,,,,,,,,
12166,entailment,"the therapists yelled , and the chaplains slept .",the chaplains slept .,,,,,,,,,,,,,,,
12167,entailment,"the programmer arrived , and the chaplain yelled .",the chaplain yelled .,,,,,,,,,,,,,,,
12320,entailment,"the planner resigned , and the bankers deceived the colorists .",the bankers deceived the colorists .,,,,,,,,,,,,,,,
12321,entailment,"the therapists yelled , and the dancers saw the actor .",the dancers saw the actor .,,,,,,,,,,,,,,,
12322,entailment,"the chaplains slept , and the senators recommended the stylist .",the senators recommended the stylist .,,,,,,,,,,,,,,,
12323,entailment,"the planner agreed , and the counselors deceived the tourists .",the counselors deceived the tourists .,,,,,,,,,,,,,,,
12324,entailment,"the therapist lay , and the dancer supported the potter .",the dancer supported the potter .,,,,,,,,,,,,,,,
12325,entailment,"the administrators existed , and the potters supported the tourist .",the potters supported the tourist .,,,,,,,,,,,,,,,
12326,entailment,"the dancers agreed , and the stylist found the director .",the stylist found the director .,,,,,,,,,,,,,,,
